id_pagamento,id_pedido,valor_pago,data_pagamento,metodo_pagamento
594,8512,172.41,2024-07-28,Cartão de Crédito
595,3487,171.82,2024-03-14,Cartão de Débito
596,5790,807.33,2023-02-12,Cartão de Crédito
597,8952,476.42,2023-07-27,Cartão de Crédito
598,2403,1646.45,2022-06-25,Cartão de Crédito
599,2064,926.17,2023-08-22,Pix
600,9701,882.47,2022-03-07,Pix
601,6459,595.55,2023-05-25,Pix
602,1012,1063.43,2022-08-24,Boleto
603,9076,1222.33,2023-03-16,Pix
604,2851,140.25,2022-04-23,Pix
605,4071,1338.61,2022-08-06,Cartão de Débito
606,5348,165.53,2024-02-16,Cartão de Débito
607,3338,1147.18,2022-08-15,Cartão de Crédito
608,7407,582.22,2023-03-06,Cartão de Débito
609,3892,212.04,2024-07-03,Boleto
610,4817,1516.05,2023-06-06,Cartão de Crédito
611,10,772.07,2023-07-23,Cartão de Débito
612,759,1524.45,2024-09-05,Pix
613,8687,518.41,2022-11-22,Cartão de Débito
614,8088,1717.54,2024-03-11,Cartão de Crédito
615,9988,1474.85,2023-03-09,Pix
616,3589,1180.6,2021-12-23,Pix
617,1857,1941.13,2023-10-01,Boleto
618,2147,1898.18,2022-09-23,Pix
619,7016,1898.99,2022-11-01,Pix
620,7973,300.86,2024-05-07,Boleto
621,3575,1885.58,2024-07-12,Boleto
622,2985,913.41,2022-02-15,Cartão de Débito
623,6282,380.95,2022-10-09,Boleto
624,9473,1358.32,2024-09-30,Cartão de Débito
625,9324,1526.38,2023-01-07,Cartão de Crédito
626,5335,847.65,2023-04-22,Boleto
627,6143,335.16,2022-10-20,Cartão de Débito
628,5357,1183.43,2022-08-04,Cartão de Débito
629,1845,1257.85,2024-11-07,Boleto
630,1625,1062.61,2022-12-21,Cartão de Débito
631,6846,1768.32,2024-05-22,Cartão de Crédito
632,2208,1692.39,2022-08-17,Cartão de Débito
633,5803,1317.34,2024-07-13,Cartão de Débito
634,5935,1451.43,2022-03-07,Cartão de Crédito
635,8345,1268.04,2022-09-23,Cartão de Débito
636,6056,1305.49,2024-04-04,Boleto
637,4241,1783.49,2023-03-13,Cartão de Débito
638,7527,362.17,2024-01-01,Pix
639,1225,1843.52,2024-11-29,Pix
640,5954,740.19,2024-11-23,Boleto
641,9271,1221.12,2022-01-22,Cartão de Débito
642,5905,558.31,2023-03-23,Cartão de Crédito
643,2021,923.65,2024-06-14,Pix
644,2047,841.52,2023-01-28,Cartão de Débito
645,930,388.5,2024-09-29,Pix
646,5099,400.01,2021-12-15,Cartão de Débito
647,922,400.42,2024-07-28,Cartão de Débito
648,1438,1207.22,2022-09-19,Cartão de Débito
649,6573,130.08,2021-12-02,Cartão de Crédito
650,1946,1015.71,2024-03-24,Boleto
651,1955,337.93,2024-03-26,Cartão de Débito
652,3860,1404.63,2023-12-18,Boleto
653,9578,1403.56,2022-03-12,Cartão de Débito
654,9856,1953.84,2022-07-06,Boleto
655,7441,33.4,2024-03-31,Boleto
656,5093,815.24,2024-08-31,Pix
657,5889,983.96,2024-10-12,Cartão de Débito
658,9316,948.84,2024-04-29,Cartão de Crédito
659,3568,974.14,2024-05-28,Boleto
660,8506,1855.83,2023-12-05,Cartão de Débito
661,2961,257.71,2022-03-12,Cartão de Débito
662,4823,656.94,2024-01-05,Cartão de Crédito
663,3302,502.43,2022-03-08,Cartão de Crédito
664,9039,1218.24,2023-12-20,Cartão de Crédito
665,4434,877.79,2022-02-08,Cartão de Débito
666,4132,985.13,2022-06-25,Pix
667,169,792.73,2024-08-21,Cartão de Crédito
668,1797,670.3,2023-06-28,Cartão de Débito
669,6144,960.34,2024-06-16,Cartão de Débito
670,528,1667.57,2024-11-22,Pix
671,3232,206.42,2024-06-21,Cartão de Débito
672,3414,1608.37,2024-06-19,Cartão de Débito
673,7143,318.67,2024-05-24,Boleto
674,8285,240.53,2023-10-22,Boleto
675,4811,674.79,2022-09-25,Cartão de Crédito
676,24,228.69,2021-12-22,Pix
677,5380,1493.78,2022-12-02,Cartão de Crédito
678,6656,1265.07,2021-12-29,Boleto
679,8483,1660.25,2022-03-16,Pix
680,4939,1372.2,2023-08-25,Cartão de Débito
681,2695,558.1,2024-05-10,Cartão de Crédito
682,9038,1362.34,2024-02-03,Boleto
683,8554,1391.02,2022-05-22,Cartão de Crédito
684,6346,1279.03,2024-04-22,Boleto
685,1746,1605.03,2024-06-21,Cartão de Débito
686,7857,703.88,2021-12-03,Boleto
687,363,449.72,2022-05-20,Cartão de Crédito
688,7522,49.62,2022-06-02,Boleto
689,1637,868.11,2024-08-07,Cartão de Débito
690,4568,1344.23,2022-04-24,Cartão de Débito
691,7854,986.81,2022-12-30,Cartão de Crédito
692,8460,1139.15,2022-12-31,Cartão de Débito
693,2968,1878.62,2024-10-16,Boleto
694,1996,95.42,2024-08-12,Cartão de Débito
695,509,1020.41,2024-06-08,Cartão de Crédito
696,312,91.12,2022-11-08,Cartão de Débito
697,5590,439.84,2023-06-06,Cartão de Débito
698,1007,1601.0,2023-09-07,Cartão de Crédito
699,4801,1816.79,2024-08-29,Cartão de Débito
700,1114,1227.71,2023-05-07,Cartão de Crédito
701,9290,1873.59,2022-04-23,Pix
702,9966,857.24,2023-04-22,Cartão de Débito
703,1425,959.26,2023-09-05,Boleto
704,8096,723.0,2022-09-10,Cartão de Crédito
705,4603,1273.07,2022-11-18,Pix
706,4427,1729.39,2024-02-15,Pix
707,4983,1094.55,2022-04-28,Boleto
708,1643,514.49,2024-11-05,Boleto
709,3872,702.43,2022-08-26,Pix
710,6870,1555.55,2023-12-12,Cartão de Crédito
711,8326,607.55,2023-09-22,Cartão de Crédito
712,8773,1701.53,2022-11-09,Pix
713,4101,1486.72,2024-07-09,Cartão de Crédito
714,9576,73.47,2024-09-20,Pix
715,2045,1094.55,2024-09-10,Boleto
716,2076,210.71,2022-07-12,Pix
717,5554,1885.04,2022-04-17,Pix
718,3183,191.5,2023-04-22,Cartão de Crédito
719,203,231.11,2024-08-15,Boleto
720,1473,570.47,2024-07-03,Pix
721,6177,490.64,2022-04-22,Cartão de Crédito
722,650,1386.53,2023-04-17,Boleto
723,4350,427.07,2023-07-25,Cartão de Crédito
724,1541,355.05,2024-09-02,Boleto
725,3939,1871.28,2024-08-08,Pix
726,8068,456.38,2024-09-16,Boleto
727,6210,1584.62,2024-08-27,Boleto
728,5925,1670.86,2021-12-28,Boleto
729,6824,538.16,2022-09-02,Cartão de Débito
730,8745,214.96,2023-01-11,Boleto
731,4356,1026.94,2022-09-01,Pix
732,2197,226.72,2022-07-23,Pix
733,6153,1735.25,2023-01-01,Boleto
734,9437,1077.24,2023-03-04,Cartão de Crédito
735,33,1896.25,2022-07-09,Pix
736,8025,1176.55,2022-01-19,Cartão de Crédito
737,2247,1770.05,2023-05-20,Cartão de Débito
738,6366,1174.03,2024-07-24,Cartão de Débito
739,6081,1991.8,2022-03-10,Pix
740,7322,1707.09,2024-04-07,Cartão de Débito
741,6714,1505.77,2022-01-19,Cartão de Débito
742,927,305.62,2024-06-27,Boleto
743,291,774.87,2023-12-20,Cartão de Crédito
744,4627,912.54,2024-08-19,Cartão de Débito
745,5828,1077.5,2022-03-01,Boleto
746,911,1171.76,2022-08-02,Boleto
747,1311,1646.05,2024-07-20,Cartão de Crédito
748,3911,1188.02,2024-10-22,Boleto
749,5845,1256.84,2022-02-15,Cartão de Crédito
750,691,1510.26,2022-04-19,Cartão de Débito
751,4455,1097.44,2022-11-20,Pix
752,9842,491.79,2023-03-22,Boleto
753,2896,1180.14,2023-07-16,Pix
754,1366,1445.21,2024-11-16,Cartão de Débito
755,8230,749.78,2022-04-03,Boleto
756,1545,1563.42,2023-11-17,Boleto
757,6294,689.84,2023-05-11,Boleto
758,5611,259.14,2021-12-16,Pix
759,8892,1134.0,2023-10-19,Boleto
760,2420,1628.45,2024-03-17,Cartão de Crédito
761,328,1192.05,2022-07-13,Cartão de Débito
762,4563,1735.51,2022-07-06,Cartão de Débito
763,9588,896.73,2023-09-03,Pix
764,7586,975.13,2022-03-20,Boleto
765,9220,1863.99,2023-10-04,Cartão de Débito
766,3703,206.79,2022-12-25,Cartão de Crédito
767,2211,409.53,2022-11-25,Cartão de Crédito
768,9876,767.47,2023-01-21,Pix
769,808,1544.44,2022-06-23,Cartão de Crédito
770,8843,1205.48,2024-04-16,Boleto
771,5656,1832.09,2023-05-18,Cartão de Crédito
772,3134,675.99,2022-03-15,Cartão de Crédito
773,2688,851.96,2023-07-09,Cartão de Débito
774,3043,242.48,2023-04-16,Pix
775,910,701.43,2024-05-07,Boleto
776,6805,1412.02,2023-06-19,Pix
777,6264,946.89,2024-10-23,Cartão de Débito
778,488,1935.98,2023-12-12,Cartão de Crédito
779,5586,1961.16,2024-04-21,Cartão de Débito
780,3223,1192.93,2021-12-21,Boleto
781,2765,497.25,2022-10-13,Cartão de Crédito
782,2713,399.98,2024-01-07,Pix
783,2601,161.58,2023-03-06,Cartão de Débito
784,7239,1940.02,2023-09-24,Pix
785,2849,1857.79,2023-06-04,Pix
786,3738,262.36,2023-12-04,Pix
787,5832,655.23,2024-07-16,Boleto
788,2634,1197.5,2023-07-12,Pix
789,4029,1410.27,2022-05-13,Cartão de Crédito
790,3239,575.26,2022-01-25,Boleto
791,3730,1035.67,2023-07-13,Boleto
792,5358,866.42,2024-11-01,Cartão de Crédito
793,6135,237.47,2023-06-27,Boleto
794,1029,1874.56,2024-05-10,Cartão de Crédito
795,7494,1206.9,2022-09-21,Boleto
796,8083,247.76,2022-11-21,Cartão de Débito
797,6465,1064.43,2022-02-04,Pix
798,8454,1873.48,2022-10-26,Boleto
799,2378,1671.55,2023-11-27,Pix
800,7477,1714.53,2021-12-07,Cartão de Crédito
801,3779,765.2,2024-02-18,Boleto
802,9177,1685.16,2023-03-29,Cartão de Crédito
803,5246,1349.69,2022-04-18,Cartão de Crédito
804,2166,825.96,2022-07-31,Pix
805,1763,72.71,2023-02-01,Cartão de Crédito
806,9499,473.54,2023-01-05,Cartão de Débito
807,5419,202.57,2023-03-07,Pix
808,8863,1325.8,2022-08-21,Cartão de Débito
809,4929,1077.33,2023-06-27,Cartão de Crédito
810,5726,1924.47,2023-01-10,Cartão de Crédito
811,9961,1984.65,2023-01-17,Cartão de Débito
812,1311,1991.58,2023-05-22,Boleto
813,7744,785.3,2022-03-21,Cartão de Crédito
814,9238,1696.4,2022-04-30,Boleto
815,4961,25.2,2022-01-18,Boleto
816,1888,906.94,2024-08-18,Pix
817,3552,321.34,2024-06-21,Cartão de Crédito
818,9459,251.03,2023-01-08,Cartão de Crédito
819,9484,1904.47,2023-04-09,Boleto
820,9438,1820.31,2023-03-10,Pix
821,3795,1644.69,2023-06-30,Cartão de Crédito
822,7949,1706.87,2023-01-01,Cartão de Crédito
823,2721,758.21,2023-08-24,Pix
824,353,1189.34,2022-09-30,Boleto
825,1762,1553.86,2023-12-16,Pix
826,2247,1045.76,2023-06-20,Boleto
827,3621,1108.28,2024-04-22,Boleto
828,7431,1455.66,2023-02-04,Cartão de Débito
829,5941,1119.84,2021-12-29,Pix
830,3816,323.85,2022-08-15,Pix
831,4051,823.15,2023-10-24,Pix
832,1692,1289.5,2024-02-27,Cartão de Débito
833,3176,553.54,2022-05-17,Boleto
834,6385,1363.54,2023-09-05,Cartão de Débito
835,5332,530.83,2023-02-17,Cartão de Débito
836,2469,1935.53,2022-02-06,Pix
837,2886,881.88,2023-05-13,Cartão de Crédito
838,7050,796.94,2023-03-07,Cartão de Débito
839,5642,1012.03,2023-08-21,Pix
840,7011,1369.05,2024-08-16,Pix
841,4294,170.76,2022-08-25,Pix
842,500,1147.26,2024-03-01,Boleto
843,1820,323.05,2022-07-03,Pix
844,1299,1895.37,2023-01-30,Boleto
845,3822,34.2,2022-09-22,Pix
846,9418,1209.48,2023-11-07,Pix
847,6043,1914.0,2023-08-18,Pix
848,2507,961.77,2023-05-09,Cartão de Crédito
849,3217,559.96,2024-08-15,Boleto
850,2537,1009.69,2023-01-18,Cartão de Débito
851,3842,1925.32,2023-11-21,Pix
852,4093,326.23,2022-05-27,Cartão de Crédito
853,2542,1249.68,2024-09-26,Cartão de Débito
854,3048,1569.43,2023-11-03,Cartão de Crédito
855,9265,264.19,2023-05-22,Cartão de Crédito
856,1782,197.58,2023-03-17,Cartão de Crédito
857,3698,470.52,2022-07-31,Boleto
858,8594,1087.87,2022-02-19,Cartão de Crédito
859,8803,614.47,2023-10-13,Cartão de Crédito
860,8671,203.55,2021-12-30,Boleto
861,3941,49.94,2024-07-29,Pix
862,2546,351.01,2022-09-12,Pix
863,4554,693.93,2024-10-03,Pix
864,7841,1061.4,2023-01-01,Boleto
865,8099,819.86,2022-05-03,Cartão de Crédito
866,262,895.84,2024-04-03,Cartão de Débito
867,9886,175.43,2022-04-13,Cartão de Débito
868,7860,816.71,2021-12-03,Cartão de Débito
869,3571,708.15,2022-07-25,Boleto
870,8520,557.82,2022-01-22,Pix
871,1419,843.78,2023-08-30,Pix
872,100,83.22,2022-03-15,Pix
873,1063,1114.8,2024-05-05,Boleto
874,7504,1978.23,2023-10-27,Pix
875,5316,1035.43,2022-07-05,Boleto
876,8435,122.38,2022-06-01,Cartão de Débito
877,9784,1253.51,2022-05-04,Pix
878,8045,392.21,2024-11-14,Cartão de Débito
879,5214,1321.14,2022-03-12,Boleto
880,560,1236.85,2023-10-03,Boleto
881,1962,1175.57,2022-02-28,Boleto
882,8985,293.4,2023-02-27,Boleto
883,3695,1933.12,2022-12-01,Pix
884,9422,181.9,2022-09-29,Boleto
885,4702,1903.72,2024-08-09,Boleto
886,9630,1727.71,2024-05-23,Pix
887,1949,166.35,2023-12-03,Pix
888,4525,1391.15,2023-02-11,Pix
889,1342,948.43,2022-01-04,Cartão de Crédito
890,8383,1169.14,2023-11-10,Pix
891,3164,80.81,2021-12-04,Cartão de Crédito
892,3254,1629.75,2024-05-02,Cartão de Crédito
893,3005,316.61,2022-04-01,Boleto
894,5529,1472.42,2022-11-27,Pix
895,1461,594.68,2024-11-27,Pix
896,6901,106.45,2022-06-06,Boleto
897,7206,891.12,2023-09-15,Boleto
898,6135,555.7,2022-08-30,Boleto
899,1943,861.5,2023-01-15,Pix
900,2972,1774.99,2022-01-07,Cartão de Débito
901,6646,1420.52,2022-05-15,Pix
902,5785,1595.16,2023-09-30,Pix
903,6559,205.94,2023-10-30,Cartão de Crédito
904,3103,33.89,2022-10-19,Pix
905,4720,1630.65,2024-04-26,Cartão de Crédito
906,7915,1175.44,2023-02-06,Pix
907,6462,1313.53,2023-03-02,Cartão de Crédito
908,1397,1547.56,2023-03-19,Cartão de Crédito
909,1195,1510.25,2023-01-26,Cartão de Crédito
910,9540,1175.83,2022-05-22,Cartão de Crédito
911,9162,398.25,2024-11-11,Boleto
912,182,45.53,2022-05-12,Cartão de Débito
913,2188,315.06,2023-07-31,Cartão de Débito
914,5464,1349.27,2024-02-29,Cartão de Crédito
915,8532,155.44,2024-06-10,Pix
916,4663,862.58,2022-03-24,Pix
917,9456,1201.18,2024-03-27,Boleto
918,852,470.84,2024-04-03,Boleto
919,6663,630.4,2022-10-30,Boleto
920,3904,1112.61,2022-07-01,Pix
921,2118,618.6,2022-10-31,Cartão de Crédito
922,8465,258.13,2022-09-29,Pix
923,3083,1752.32,2022-11-28,Boleto
924,7208,1400.99,2024-08-20,Boleto
925,6679,1356.19,2024-02-03,Cartão de Débito
926,254,1746.28,2022-11-30,Boleto
927,5361,1374.1,2021-12-16,Pix
928,9574,369.8,2023-10-27,Pix
929,6624,725.22,2022-11-13,Boleto
930,8401,1113.9,2023-03-06,Cartão de Crédito
931,7400,536.67,2022-08-25,Cartão de Débito
932,482,276.42,2024-03-24,Pix
933,4454,1865.47,2023-03-03,Cartão de Crédito
934,3683,1549.5,2022-03-08,Cartão de Débito
935,2408,446.48,2024-05-21,Cartão de Crédito
936,9475,1521.99,2023-11-05,Cartão de Débito
937,8242,1034.51,2024-04-23,Pix
938,3679,1392.03,2023-08-20,Boleto
939,1839,1350.54,2024-06-04,Cartão de Débito
940,554,1412.4,2021-12-21,Boleto
941,95,580.67,2023-04-11,Cartão de Débito
942,8110,1022.36,2024-04-14,Boleto
943,8423,372.38,2022-10-12,Boleto
944,4569,1487.65,2024-09-28,Pix
945,135,383.47,2022-10-20,Boleto
946,580,1044.84,2024-03-17,Cartão de Crédito
947,2186,574.57,2021-12-16,Cartão de Débito
948,46,335.95,2022-03-03,Boleto
949,7625,935.39,2022-04-24,Cartão de Crédito
950,9086,1517.29,2023-06-20,Pix
951,1674,1183.16,2022-11-02,Cartão de Crédito
952,3947,1007.75,2022-07-17,Cartão de Crédito
953,1218,135.19,2023-04-09,Cartão de Débito
954,9402,1831.1,2024-03-26,Pix
955,7135,362.04,2022-11-23,Cartão de Débito
956,3038,136.77,2022-04-14,Cartão de Crédito
957,4464,1606.4,2024-05-12,Boleto
958,882,114.11,2024-08-05,Boleto
959,4059,1440.11,2024-08-30,Boleto
960,561,800.36,2024-05-04,Cartão de Débito
961,8781,485.38,2023-03-15,Boleto
962,7227,1863.56,2023-07-27,Boleto
963,1039,555.14,2023-01-05,Pix
964,385,1012.64,2024-06-05,Pix
965,8519,68.65,2022-12-22,Boleto
966,6235,822.12,2024-11-01,Boleto
967,5125,480.09,2023-02-22,Boleto
968,7025,1395.03,2024-02-23,Cartão de Débito
969,5710,994.26,2024-09-19,Boleto
970,8787,1405.54,2023-07-09,Boleto
971,5947,1512.21,2022-04-10,Boleto
972,3943,646.48,2024-09-17,Pix
973,6600,1812.81,2022-12-12,Cartão de Crédito
974,7128,113.27,2023-03-03,Cartão de Crédito
975,4319,1474.88,2022-06-14,Cartão de Crédito
976,6084,1726.38,2024-07-01,Cartão de Débito
977,211,1439.82,2021-12-22,Pix
978,6533,1742.23,2022-07-18,Boleto
979,750,1030.05,2022-10-13,Cartão de Débito
980,9255,290.41,2022-09-25,Boleto
981,5398,1494.55,2023-04-15,Cartão de Crédito
982,7367,1751.5,2024-07-23,Boleto
983,6681,327.08,2024-07-06,Boleto
984,7553,1651.06,2024-03-01,Pix
985,8533,254.17,2023-05-31,Pix
986,6904,1160.37,2022-10-06,Cartão de Crédito
987,2623,569.68,2022-07-15,Pix
988,9027,1397.92,2024-10-08,Cartão de Débito
989,3164,1332.69,2024-07-06,Pix
990,7559,23.12,2022-07-11,Cartão de Débito
991,3550,277.2,2024-03-22,Cartão de Crédito
992,9021,336.37,2024-11-03,Pix
993,1957,1045.14,2022-05-07,Pix
994,4129,322.82,2022-05-29,Cartão de Crédito
995,3278,305.6,2022-04-18,Cartão de Crédito
996,1752,1603.78,2024-04-19,Cartão de Crédito
997,9716,1005.22,2022-01-20,Boleto
998,2816,737.59,2023-05-31,Cartão de Débito
999,3279,1915.55,2022-03-14,Cartão de Débito
1000,3937,1152.32,2024-02-07,Pix
1001,6595,1050.62,2023-10-15,Boleto
1002,8047,736.63,2022-02-24,Cartão de Débito
1003,7566,1626.63,2022-11-11,Cartão de Crédito
1004,8783,1281.15,2023-04-21,Cartão de Débito
1005,3340,1771.37,2024-01-15,Cartão de Crédito
1006,3532,1066.88,2022-10-05,Pix
1007,2914,1695.86,2022-11-10,Pix
1008,2964,1069.75,2024-05-14,Cartão de Crédito
1009,6801,1920.97,2022-09-15,Boleto
1010,6372,821.24,2022-09-12,Cartão de Crédito
1011,5253,1355.17,2023-07-11,Boleto
1012,9111,1992.89,2022-09-30,Boleto
1013,718,1602.4,2022-07-05,Cartão de Crédito
1014,7343,1256.57,2024-09-04,Pix
1015,932,393.58,2024-10-29,Cartão de Crédito
1016,4289,134.47,2023-04-12,Boleto
1017,2061,1114.67,2024-03-11,Cartão de Crédito
1018,4723,445.16,2023-02-10,Boleto
1019,9693,383.77,2022-05-10,Cartão de Débito
1020,5510,363.17,2024-10-17,Pix
1021,1023,1985.55,2022-04-04,Cartão de Débito
1022,754,1562.42,2024-03-10,Boleto
1023,4216,977.23,2023-03-17,Boleto
1024,5462,1006.54,2022-10-11,Boleto
1025,5816,1585.96,2024-06-16,Boleto
1026,7801,1436.68,2022-07-09,Cartão de Débito
1027,5613,456.73,2022-03-29,Boleto
1028,8784,1931.03,2021-12-12,Pix
1029,586,328.94,2024-01-27,Pix
1030,6535,1040.2,2022-06-29,Cartão de Débito
1031,6891,1009.91,2024-10-09,Boleto
1032,6063,117.97,2021-12-23,Cartão de Débito
1033,3330,561.54,2023-01-16,Boleto
1034,2654,165.54,2024-01-25,Pix
1035,4770,1792.64,2024-08-02,Boleto
1036,3151,1755.66,2024-05-29,Cartão de Crédito
1037,9565,519.78,2022-05-23,Boleto
1038,7532,929.98,2023-01-22,Pix
1039,1812,1052.02,2022-09-06,Pix
1040,2339,1077.28,2024-09-22,Cartão de Débito
1041,5564,1272.31,2023-07-17,Cartão de Crédito
1042,8297,1245.32,2024-04-05,Pix
1043,8473,1200.17,2023-12-16,Cartão de Débito
1044,5867,258.78,2024-07-05,Boleto
1045,6003,1342.68,2022-03-12,Cartão de Débito
1046,8641,1479.08,2022-03-15,Cartão de Crédito
1047,4164,1833.87,2022-12-12,Cartão de Crédito
1048,3697,147.3,2022-09-22,Cartão de Débito
1049,6754,385.11,2023-02-20,Cartão de Débito
1050,8804,1756.9,2022-12-24,Cartão de Débito
1051,2072,752.65,2022-04-23,Boleto
1052,2020,313.33,2021-12-24,Boleto
1053,8142,1455.01,2024-02-23,Boleto
1054,3095,1190.71,2022-07-31,Cartão de Crédito
1055,6140,1426.04,2023-04-26,Cartão de Débito
1056,3135,1680.15,2024-10-30,Pix
1057,7056,705.7,2023-09-24,Boleto
1058,5155,742.92,2022-05-08,Cartão de Débito
1059,9616,499.54,2022-04-29,Cartão de Crédito
1060,4635,1374.49,2023-05-10,Boleto
1061,7652,1913.23,2023-03-31,Boleto
1062,5377,1834.95,2022-04-23,Boleto
1063,4901,141.44,2022-03-05,Pix
1064,1152,1790.31,2024-04-16,Cartão de Débito
1065,4142,1125.74,2024-01-06,Pix
1066,7270,877.52,2022-03-13,Cartão de Crédito
1067,4309,1907.49,2021-12-06,Boleto
1068,6932,1232.81,2024-11-05,Cartão de Débito
1069,7478,1588.04,2023-01-20,Pix
1070,9868,666.01,2024-10-18,Boleto
1071,7441,1450.92,2024-03-15,Boleto
1072,260,1286.65,2024-04-13,Pix
1073,5878,1421.45,2024-09-24,Boleto
1074,3069,770.53,2022-04-23,Cartão de Crédito
1075,9928,1428.17,2024-07-12,Cartão de Crédito
1076,5467,375.7,2022-06-22,Cartão de Crédito
1077,9414,932.79,2023-09-21,Boleto
1078,4809,265.59,2023-03-29,Cartão de Crédito
1079,219,1405.75,2024-02-14,Boleto
1080,3562,1961.69,2024-08-10,Cartão de Crédito
1081,8443,1920.85,2023-07-07,Boleto
1082,8984,1515.48,2022-08-24,Cartão de Crédito
1083,2141,323.48,2022-08-26,Cartão de Débito
1084,458,1220.93,2022-09-04,Boleto
1085,9095,427.84,2024-11-18,Cartão de Débito
1086,5541,30.24,2023-06-18,Cartão de Débito
1087,6215,1263.0,2024-07-27,Boleto
1088,4244,1298.03,2023-07-07,Boleto
1089,5849,1149.67,2021-12-11,Boleto
1090,6361,239.41,2023-03-12,Pix
1091,2879,1675.93,2023-01-06,Boleto
1092,5508,1388.2,2024-07-28,Cartão de Débito
1093,7538,1545.14,2024-06-16,Cartão de Crédito
1094,7001,524.89,2024-06-28,Pix
1095,1165,885.95,2022-01-26,Cartão de Crédito
1096,8707,362.25,2022-05-19,Cartão de Crédito
1097,3973,1539.5,2024-07-09,Cartão de Débito
1098,7967,1519.04,2023-04-25,Cartão de Crédito
1099,9292,1606.78,2023-05-25,Pix
1100,2641,1856.53,2022-12-06,Boleto
1101,6346,1034.75,2022-08-24,Cartão de Crédito
1102,1209,1443.7,2024-08-14,Cartão de Crédito
1103,3419,597.65,2022-09-15,Cartão de Crédito
1104,4610,318.07,2023-03-24,Pix
1105,2217,462.67,2022-06-30,Cartão de Crédito
