id_pedido,id_cliente,data_pedido,valor_total
849,9981,2023-08-01,636.67
850,1327,2024-11-18,1792.59
851,995,2023-01-24,85.82
852,1302,2024-02-28,672.75
853,7798,2021-12-12,1006.03
854,6303,2023-01-08,306.8
855,3453,2024-01-31,173.46
856,881,2024-03-18,1616.14
857,9714,2022-12-17,1615.17
858,8670,2024-01-07,1525.09
859,6220,2023-04-08,1382.35
860,8954,2024-04-28,552.46
861,9421,2023-08-22,1513.43
862,9397,2022-09-29,1050.08
863,3961,2022-07-30,1018.58
864,1895,2024-03-16,658.8
865,6632,2022-03-27,789.61
866,1973,2023-10-08,649.37
867,2182,2024-06-19,1191.51
868,4390,2024-07-25,1399.89
869,6013,2022-11-13,1568.22
870,3477,2022-09-22,1465.79
871,9219,2023-05-08,1433.57
872,6209,2023-08-15,1677.11
873,5471,2022-12-05,1974.64
874,9141,2022-11-13,329.0
875,7482,2024-02-14,201.09
876,6730,2023-07-04,1454.69
877,2981,2022-11-26,1034.88
878,4406,2024-02-02,1145.5
879,48,2022-06-29,152.57
880,2463,2024-02-05,213.38
881,4141,2022-05-11,346.42
882,9726,2023-09-29,234.04
883,984,2024-11-10,1212.15
884,1308,2023-11-05,1194.76
885,3737,2022-12-14,145.83
886,5751,2024-06-09,423.66
887,4686,2024-11-23,566.5
888,7342,2022-09-28,622.86
889,7832,2023-11-11,766.87
890,5751,2022-10-10,1974.85
891,5928,2024-01-18,892.4
892,8566,2024-04-13,70.59
893,3043,2024-09-28,876.17
894,4365,2022-02-12,681.96
895,4371,2024-02-27,138.97
896,5684,2024-08-12,709.41
897,5911,2024-09-25,1681.97
898,757,2023-03-08,1284.73
899,21,2022-05-12,312.63
900,2025,2022-04-18,802.7
901,6827,2023-05-03,389.62
902,1302,2024-09-13,830.08
903,338,2022-08-07,891.58
904,1056,2024-07-09,464.36
905,8813,2024-07-02,1883.42
906,7654,2023-04-11,544.38
907,9060,2024-09-28,1321.58
908,9571,2023-08-27,191.74
909,9797,2023-06-08,985.46
910,3483,2023-09-01,940.75
911,5149,2023-01-08,764.59
912,7968,2022-07-10,41.25
913,7424,2022-02-16,113.96
914,5433,2023-04-03,142.29
915,1426,2022-08-24,375.02
916,3693,2022-03-23,1252.69
917,3338,2023-07-22,249.81
918,4298,2021-12-31,1439.85
919,489,2023-08-16,922.48
920,9178,2022-09-27,823.87
921,7258,2022-10-07,1549.95
922,4447,2024-05-01,1706.83
923,4194,2023-12-09,621.66
924,6355,2022-04-17,279.4
925,449,2022-05-26,1447.57
926,7491,2023-10-27,1815.48
927,7727,2023-04-18,1788.96
928,1687,2022-01-05,376.14
929,4649,2022-07-15,266.71
930,8852,2022-07-10,1950.36
931,5097,2023-04-17,1443.12
932,6681,2024-06-20,339.37
933,4418,2022-02-23,288.26
934,535,2022-11-18,1960.06
935,5846,2022-05-19,1086.12
936,2270,2024-08-28,965.19
937,2227,2024-09-08,440.93
938,7151,2024-01-06,144.31
939,7113,2021-12-19,1795.79
940,7764,2024-01-29,1786.16
941,6350,2022-01-16,1231.83
942,2229,2024-08-18,1098.95
943,1652,2023-09-10,284.11
944,300,2022-01-09,1990.71
945,179,2023-09-27,1228.38
946,1195,2022-06-10,440.45
947,8751,2023-08-22,1866.41
948,5158,2022-07-23,1146.11
949,1002,2024-05-03,1038.02
950,2610,2022-09-21,1403.96
951,5499,2022-05-21,1831.21
952,6117,2023-04-21,1890.42
953,1551,2023-11-04,1443.51
954,7394,2024-08-14,1932.39
955,46,2024-06-18,403.62
956,4137,2022-11-14,859.88
957,1065,2024-06-19,765.53
958,5345,2023-04-16,956.13
959,2289,2023-10-17,645.04
960,5365,2024-06-24,1189.26
961,2881,2023-05-16,405.67
962,6786,2024-10-20,429.57
963,9517,2022-09-18,1066.02
964,4665,2022-03-13,1882.62
965,7566,2022-07-14,226.79
966,2164,2022-12-03,1701.18
967,6488,2023-11-21,572.1
968,7883,2024-06-02,1776.06
969,6341,2022-05-02,869.99
970,3412,2021-12-31,105.11
971,3301,2024-01-09,1673.1
972,4297,2022-05-19,238.4
973,8440,2022-07-31,1550.31
974,5380,2022-08-19,1646.92
975,1277,2024-10-03,1340.74
976,3618,2024-01-17,269.66
977,7563,2022-09-19,21.66
978,3022,2023-08-19,1083.92
979,4114,2023-05-15,813.34
980,2014,2023-10-06,1773.75
981,7254,2022-10-21,1575.44
982,1647,2022-02-08,1061.41
983,7144,2022-05-24,696.25
984,4380,2024-05-02,757.55
985,3912,2023-05-22,380.06
986,9188,2024-10-25,131.55
987,7115,2022-10-20,1916.82
988,6692,2021-12-08,78.31
989,675,2024-08-26,1258.89
990,4177,2023-09-27,716.08
991,3652,2023-07-11,1852.23
992,3179,2023-04-25,1137.08
993,774,2023-12-05,1843.31
994,8525,2022-03-03,1664.03
995,3632,2024-11-21,276.21
996,5889,2022-03-20,1789.88
997,9307,2023-11-12,1603.54
998,1373,2022-04-16,124.32
999,6068,2024-01-31,1711.83
1000,5619,2024-08-04,1559.08
1001,4892,2024-01-31,769.99
1002,460,2023-12-21,764.03
1003,3034,2024-11-24,763.49
1004,1209,2024-09-18,1743.69
1005,7524,2023-03-17,1185.99
1006,6230,2023-03-15,30.88
1007,1587,2022-03-26,1751.81
1008,7682,2023-12-26,652.45
1009,7907,2024-09-10,1329.43
1010,4976,2024-07-20,1158.36
1011,8687,2023-11-04,1796.27
1012,8042,2022-04-26,1563.21
1013,5597,2022-10-07,1443.24
1014,6752,2021-12-03,749.44
1015,458,2023-04-15,1595.44
1016,5458,2023-03-02,1530.38
1017,1398,2023-12-28,216.22
1018,9515,2023-08-13,1794.48
1019,783,2023-09-17,1025.12
1020,4770,2023-08-28,1637.5
1021,3059,2023-06-23,1063.8
1022,6027,2024-09-26,697.77
1023,466,2022-01-30,1096.02
1024,5984,2024-07-31,835.03
1025,7279,2024-11-15,1975.16
1026,192,2022-04-04,1267.11
1027,6746,2024-08-08,1334.0
1028,5539,2023-11-19,271.63
1029,6358,2023-07-24,450.85
1030,7789,2021-12-18,831.82
1031,1022,2023-09-16,1852.31
1032,7466,2023-01-09,628.35
1033,4365,2024-10-20,1317.9
1034,997,2022-07-04,374.86
1035,1937,2022-08-14,1521.63
1036,7769,2023-07-22,1910.16
1037,621,2022-12-22,146.45
1038,7907,2023-06-12,981.89
1039,1262,2024-03-14,1815.72
1040,7240,2024-01-01,1875.99
1041,962,2024-02-14,635.24
1042,156,2024-03-29,1680.85
1043,9870,2024-04-09,1173.29
1044,9183,2022-10-14,96.86
1045,708,2024-01-30,1828.76
1046,9379,2023-07-27,271.06
1047,5918,2023-11-02,1197.81
1048,9332,2022-01-08,42.16
1049,2643,2022-01-12,161.98
1050,6211,2023-08-29,692.01
1051,7544,2023-02-18,459.24
1052,750,2023-10-30,882.12
1053,1089,2023-02-11,1088.53
1054,5119,2023-07-16,1897.27
1055,2204,2022-03-13,628.83
1056,8504,2023-06-23,1795.74
1057,352,2023-03-21,1554.7
1058,3273,2022-10-01,1445.24
1059,5804,2024-11-02,1865.63
1060,2174,2022-03-03,797.95
1061,5765,2024-08-13,892.99
1062,8545,2022-12-14,1220.31
1063,4365,2022-05-14,1802.25
1064,2452,2024-07-31,296.59
1065,9305,2024-10-25,1946.14
1066,8697,2022-01-21,315.0
1067,432,2024-06-10,114.84
1068,8652,2023-09-03,58.98
1069,8509,2023-10-27,1885.62
1070,6728,2024-03-16,1365.83
1071,1740,2022-02-20,181.29
1072,5070,2023-01-22,1293.56
1073,9006,2024-04-24,1077.6
1074,9691,2021-12-31,1086.2
1075,4786,2023-11-04,308.66
1076,3523,2021-12-17,1816.58
1077,5462,2022-01-12,1020.97
1078,7356,2023-03-25,157.25
1079,8008,2023-03-26,775.55
1080,4352,2024-04-10,1341.59
1081,1622,2022-07-19,1783.12
1082,5116,2022-05-31,1123.34
1083,4826,2022-04-20,348.89
1084,8609,2022-01-01,828.44
1085,1831,2024-02-15,576.02
1086,9331,2024-01-09,879.78
1087,8978,2022-07-15,1013.6
1088,4224,2024-05-30,366.77
1089,5485,2023-07-26,338.61
1090,1839,2022-12-28,500.19
1091,66,2024-07-04,961.77
1092,900,2024-10-07,1949.85
1093,1196,2023-01-20,1462.73
1094,6844,2023-02-05,549.04
1095,3831,2024-08-26,323.4
1096,5316,2024-02-07,1394.02
1097,1768,2024-03-13,1817.51
1098,4764,2022-12-03,1773.79
1099,4096,2022-03-05,1260.43
1100,1463,2023-03-09,381.45
1101,1432,2022-05-13,1340.57
1102,1952,2024-10-31,1327.59
1103,331,2024-09-23,34.19
1104,7321,2023-08-13,503.89
1105,4584,2024-04-13,1282.91
1106,5833,2021-12-15,859.07
1107,4390,2022-01-05,1640.22
1108,1306,2022-12-21,1783.13
1109,5472,2024-03-25,526.39
1110,7842,2022-08-05,1088.54
1111,9890,2022-02-02,543.68
1112,3010,2023-04-22,818.29
1113,291,2024-11-15,1958.99
1114,5427,2024-01-18,250.95
1115,7259,2024-02-27,1213.27
1116,3589,2024-09-02,1266.64
1117,9512,2022-11-29,1544.3
1118,2304,2024-03-12,342.82
1119,5804,2023-09-14,922.4
1120,2880,2022-10-04,544.51
1121,3786,2023-12-03,1333.58
1122,6359,2022-03-07,678.86
1123,3338,2022-03-18,334.75
1124,9035,2024-09-06,98.18
1125,7355,2022-01-11,639.09
1126,2428,2022-06-19,1828.58
1127,7528,2024-04-23,1074.92
1128,8892,2024-06-25,875.89
1129,9170,2023-02-04,1494.79
1130,4970,2022-10-19,632.3
1131,3876,2023-09-21,174.99
1132,5489,2023-03-19,1521.65
1133,8680,2023-04-10,1534.91
1134,9698,2023-04-27,1713.05
1135,1031,2022-11-03,1640.09
1136,8127,2022-12-27,648.15
1137,9656,2023-04-30,498.86
1138,451,2022-11-05,1160.1
1139,4321,2022-05-26,1741.63
1140,8864,2022-09-21,316.06
1141,9082,2024-09-01,743.07
1142,836,2024-01-25,1100.56
1143,4204,2023-06-20,1989.0
1144,8584,2023-02-01,1631.7
1145,966,2022-12-01,618.58
1146,9760,2024-01-02,452.39
1147,3681,2024-05-02,852.59
1148,8210,2023-08-26,948.19
1149,6020,2022-02-21,1892.29
1150,97,2023-12-14,864.85
1151,7549,2023-08-05,1107.57
1152,3660,2023-06-05,701.54
1153,7798,2022-02-13,1621.23
1154,3231,2024-02-09,1788.73
1155,8530,2023-06-04,1779.96
1156,2896,2021-12-18,1722.61
1157,7947,2024-04-02,1311.04
1158,7093,2022-04-13,1428.69
1159,7522,2024-03-01,1863.3
1160,1374,2023-06-18,998.73
1161,5176,2024-02-02,1343.28
1162,8383,2022-10-22,1663.66
1163,905,2023-10-27,1194.96
1164,310,2023-09-10,653.06
1165,9230,2023-04-19,1364.08
1166,9845,2024-04-08,239.62
1167,5693,2024-03-19,545.86
1168,8812,2024-01-14,1026.58
1169,3853,2024-07-28,1403.1
1170,2992,2023-02-06,952.82
1171,6162,2024-09-05,1746.93
1172,9628,2024-05-18,169.83
1173,8755,2024-01-08,276.27
1174,1214,2024-09-21,169.84
1175,7734,2022-04-01,118.77
1176,2398,2023-03-10,790.76
1177,5370,2024-09-12,79.06
1178,6145,2021-12-30,106.44
1179,5668,2022-09-14,278.43
1180,2134,2022-03-02,84.79
1181,4413,2023-03-15,990.2
1182,5739,2023-01-28,1254.41
1183,351,2023-12-06,1509.61
1184,2561,2021-12-04,1367.96
1185,6709,2022-10-31,584.77
1186,3042,2022-06-11,339.89
1187,7914,2023-05-04,1427.61
1188,3285,2022-06-20,1370.37
1189,8242,2023-07-28,1489.0
1190,6625,2024-07-23,1187.4
1191,1959,2022-03-18,1669.98
1192,8152,2022-06-10,671.22
1193,395,2022-12-03,1234.19
1194,4690,2021-12-27,383.32
1195,8844,2022-11-02,1210.73
1196,2579,2022-07-01,1491.62
1197,6285,2023-12-13,369.64
1198,2963,2023-03-13,162.78
1199,8374,2023-12-03,1488.58
1200,9194,2024-05-25,1379.41
1201,1372,2024-08-15,168.0
1202,3035,2024-06-20,1874.72
1203,2278,2023-03-20,1168.79
1204,7146,2022-11-18,1500.53
1205,8359,2023-01-31,794.12
1206,3849,2022-07-19,1903.47
1207,1836,2023-12-16,1377.88
1208,6757,2023-12-31,205.17
1209,6121,2024-03-18,1114.18
1210,8852,2022-12-09,194.92
1211,6030,2024-05-17,225.16
1212,8215,2022-11-25,751.76
1213,8858,2022-04-25,101.23
1214,7876,2024-02-24,108.29
1215,8440,2023-10-30,179.45
1216,1707,2023-01-12,1191.3
1217,3656,2022-11-23,1317.68
1218,9887,2022-07-07,1745.89
1219,1046,2023-06-09,520.62
1220,5284,2023-09-14,676.54
1221,6996,2024-01-10,1109.47
1222,4497,2023-11-26,82.64
1223,1441,2024-09-15,1946.04
1224,1613,2022-10-17,439.2
1225,7855,2024-08-09,305.38
1226,7877,2023-02-27,1637.58
1227,9669,2024-08-18,799.48
1228,3481,2022-09-13,897.44
1229,8858,2024-03-08,512.48
1230,8952,2023-08-14,1386.38
1231,8479,2024-06-22,1405.39
1232,4409,2024-02-06,1542.83
1233,3825,2023-09-01,1770.52
1234,918,2024-01-11,1436.34
1235,8520,2021-12-09,78.33
1236,1668,2023-10-11,1372.98
1237,1780,2022-09-06,104.48
1238,9716,2023-05-07,873.13
1239,1975,2022-01-27,456.86
1240,9247,2023-12-04,1940.3
1241,9618,2024-07-18,1548.72
1242,1566,2023-10-04,1223.31
1243,1702,2022-02-26,1844.35
1244,9478,2024-05-15,1816.26
1245,901,2023-07-06,1924.44
1246,46,2021-12-22,320.26
1247,5067,2023-01-30,1388.79
1248,6357,2024-07-15,307.64
1249,4812,2022-01-03,1246.6
1250,7613,2023-02-02,996.74
1251,7169,2024-06-12,1646.51
1252,6986,2022-03-29,659.48
1253,9583,2024-03-29,816.89
1254,7445,2024-09-08,1107.77
1255,9305,2022-11-17,1265.27
1256,2117,2024-07-07,1440.48
1257,3339,2023-09-06,1247.29
1258,6707,2023-09-15,928.58
1259,7486,2023-08-20,78.19
1260,9774,2024-04-07,164.15
1261,4717,2024-08-16,1778.35
1262,9637,2024-10-22,1162.51
1263,3217,2022-02-28,810.72
1264,294,2022-08-04,1109.03
1265,8061,2024-04-24,812.85
1266,9031,2022-08-13,1491.41
1267,4888,2024-06-25,348.65
1268,1682,2022-09-20,207.85
1269,6769,2024-08-17,498.09
1270,1661,2022-06-24,1071.17
1271,8019,2024-10-02,1660.14
1272,235,2022-04-29,1468.76
1273,477,2024-03-18,122.51
1274,9663,2024-10-12,1945.14
1275,9993,2024-01-05,241.58
1276,8169,2024-09-26,766.68
1277,1422,2022-07-28,1019.17
1278,9715,2022-12-31,855.2
1279,4364,2023-10-08,1619.95
1280,4566,2022-02-18,1804.07
1281,7190,2023-03-17,52.61
1282,5078,2024-07-31,259.09
1283,6398,2024-08-11,1427.79
1284,7978,2024-09-11,1907.06
1285,7171,2024-06-16,71.33
1286,3579,2022-06-08,1744.2
1287,277,2023-06-09,1584.83
1288,484,2022-01-21,1431.55
1289,2330,2023-06-19,1148.33
1290,6583,2023-05-21,1051.26
1291,2158,2023-01-04,1689.58
1292,8745,2022-10-21,976.02
1293,6983,2023-08-17,1909.63
1294,6269,2022-04-21,470.26
1295,9722,2023-09-26,1125.52
1296,6023,2022-09-26,1007.73
1297,5733,2022-10-14,1055.72
1298,5922,2022-01-01,968.9
1299,3494,2024-08-03,250.96
1300,6966,2023-07-04,432.88
1301,9927,2022-01-12,515.11
1302,2745,2022-01-12,1355.4
1303,5496,2023-09-23,1978.47
1304,6598,2024-03-20,388.13
1305,2603,2022-12-08,842.46
1306,2319,2022-09-07,626.01
1307,8137,2023-06-03,249.22
1308,7691,2023-09-07,1227.42
1309,8959,2022-07-13,1593.13
1310,9378,2023-02-15,336.1
1311,309,2024-09-15,1400.53
1312,8788,2023-04-21,1789.1
1313,2523,2024-10-09,1881.52
1314,6310,2022-09-27,1489.12
1315,1658,2022-05-04,1705.62
1316,6832,2022-09-22,1551.58
1317,1977,2024-05-16,1064.47
1318,6392,2021-12-29,1747.66
1319,9381,2022-06-10,1963.64
1320,4156,2024-11-19,1169.44
1321,2183,2024-02-18,516.46
1322,6010,2023-01-24,753.71
1323,3809,2022-03-13,574.3
1324,4059,2023-02-08,1306.45
1325,7287,2022-08-21,284.28
1326,1864,2023-08-22,1330.71
1327,863,2023-12-12,530.62
1328,4425,2023-10-28,1492.46
1329,3399,2022-10-16,1191.66
1330,1181,2024-11-14,1936.59
1331,2599,2023-11-30,496.01
1332,2964,2022-12-20,1868.42
1333,2672,2024-06-18,354.25
1334,4870,2022-11-15,592.43
1335,5532,2024-07-03,1211.43
1336,4995,2022-08-19,84.78
1337,845,2024-07-02,1487.84
1338,3774,2024-08-17,1008.51
1339,8563,2023-07-15,1512.27
1340,451,2022-04-08,433.5
1341,6430,2024-07-15,292.81
1342,3002,2023-08-05,1979.7
1343,6704,2022-06-09,562.01
1344,3637,2022-08-04,1691.48
1345,3651,2021-12-09,127.62
1346,4440,2024-06-09,1934.9
1347,7039,2021-12-17,625.21
1348,4885,2023-07-12,717.37
1349,441,2022-12-16,323.24
1350,3190,2022-03-11,131.54
1351,2701,2022-01-02,1685.87
1352,756,2023-12-04,75.26
1353,3147,2022-04-05,1904.14
1354,3191,2023-10-04,1617.84
1355,4122,2024-04-13,705.1
1356,551,2024-04-04,1578.4
1357,9413,2022-09-24,700.27
1358,4072,2023-03-30,1756.4
1359,4139,2024-02-06,1672.82
1360,6822,2022-02-17,1878.9
1361,1447,2023-10-09,1902.95
1362,2993,2023-03-18,64.29
1363,5046,2024-07-20,240.02
1364,7399,2024-11-24,411.29
1365,9433,2022-02-24,1479.85
1366,8034,2022-10-07,1383.73
1367,2006,2022-03-09,803.48
1368,2308,2024-06-17,1147.12
1369,2031,2022-03-19,205.78
1370,3842,2024-10-14,1632.96
1371,2001,2023-07-20,1352.2
1372,4809,2023-07-31,163.54
1373,4886,2023-05-22,1824.42
1374,5499,2023-01-22,1287.08
1375,2532,2022-09-24,1708.99
1376,2768,2023-04-08,1021.53
1377,1092,2022-01-12,1302.13
1378,19,2023-01-07,1645.89
1379,7346,2024-06-27,906.83
1380,2590,2023-10-05,1993.52
1381,1458,2023-10-23,1008.78
1382,9467,2022-06-26,1872.23
1383,6060,2023-05-08,1195.32
1384,6467,2023-12-25,1970.97
1385,4968,2022-09-24,377.8
1386,1695,2021-12-30,517.14
1387,2801,2023-05-14,783.89
1388,9740,2022-05-07,84.43
1389,891,2024-05-21,886.84
1390,6972,2024-11-23,976.82
1391,5717,2024-07-31,131.09
1392,2068,2024-01-22,1478.47
1393,8346,2023-08-06,1804.27
1394,4705,2022-10-24,796.81
1395,6286,2022-10-24,34.16
1396,7384,2023-03-06,1981.55
1397,490,2023-10-05,1920.02
1398,991,2022-12-01,403.2
1399,1072,2023-01-31,1743.48
1400,633,2023-02-06,1639.74
1401,7805,2023-07-19,654.86
1402,4493,2023-03-05,1058.46
1403,979,2023-07-06,219.18
1404,5772,2024-04-21,859.81
1405,2621,2022-01-10,1549.98
1406,9585,2023-03-25,284.9
1407,7749,2022-09-22,1688.54
1408,585,2024-03-17,1791.59
1409,2583,2024-03-15,387.61
1410,9625,2024-08-03,1925.78
1411,6272,2022-06-29,1183.26
1412,8985,2023-09-05,1318.07
1413,6591,2024-11-27,1972.16
1414,8262,2022-08-28,1774.04
1415,7444,2024-08-24,657.88
1416,9701,2022-01-28,504.42
1417,9802,2023-03-26,1089.78
1418,1080,2023-02-05,553.54
1419,6918,2023-11-11,1275.17
1420,7760,2024-11-20,599.84
1421,4190,2022-09-23,915.27
1422,988,2023-06-14,534.91
1423,9365,2024-04-28,1653.26
1424,1483,2023-12-10,1684.73
1425,9588,2022-05-09,91.23
1426,1598,2023-08-27,1963.41
1427,6784,2023-09-02,1407.86
1428,9672,2022-02-20,1539.48
1429,2756,2023-09-26,687.74
1430,3270,2024-01-31,1431.9
1431,2170,2024-06-21,27.39
1432,6455,2022-04-10,832.16
1433,5409,2022-06-13,922.09
1434,1755,2024-05-22,1690.95
1435,8886,2023-06-30,116.46
1436,2331,2023-02-03,347.18
1437,4626,2024-07-22,57.58
1438,1998,2023-04-29,367.18
1439,423,2022-05-20,1170.02
1440,1068,2024-02-16,325.36
1441,3496,2024-07-07,1580.19
1442,3027,2024-02-06,23.74
1443,5059,2024-10-01,1680.86
1444,4134,2024-08-06,329.01
1445,7825,2023-12-22,1069.52
1446,548,2024-08-11,427.66
1447,3589,2022-05-02,1240.88
1448,4579,2022-11-30,247.64
1449,1698,2024-05-18,1813.75
1450,3829,2024-09-01,1366.13
1451,5074,2023-08-23,1458.27
1452,4211,2024-04-12,1025.84
1453,2811,2022-09-14,291.12
1454,2882,2023-10-02,942.83
1455,825,2022-10-13,196.53
1456,1569,2023-05-16,81.05
1457,6304,2022-01-02,1355.96
1458,3467,2023-02-21,1088.78
1459,2667,2023-04-17,1542.17
1460,7131,2022-05-12,698.13
1461,1163,2023-02-02,1513.39
1462,1611,2024-01-03,1649.18
1463,73,2022-08-04,1796.04
1464,7881,2022-12-23,1475.85
1465,2422,2024-04-30,799.29
1466,6669,2022-03-21,531.1
1467,7143,2023-03-15,1775.02
1468,3994,2024-10-14,1845.56
1469,3942,2024-02-23,583.57
1470,1016,2024-09-26,85.47
1471,1006,2022-06-11,1408.2
1472,2623,2024-07-06,512.31
1473,2186,2022-09-22,1468.12
1474,9146,2021-12-13,1203.72
1475,5069,2023-02-21,574.89
1476,1999,2024-11-25,1803.7
1477,8212,2024-08-31,1468.9
1478,9093,2023-07-02,133.97
1479,7727,2022-09-20,1476.51
1480,456,2024-04-26,1898.82
1481,2112,2024-10-13,915.86
1482,3027,2022-09-06,105.31
1483,629,2024-09-30,1716.34
1484,5374,2023-03-04,1821.17
1485,9604,2022-02-09,1306.6
1486,9967,2022-12-26,165.49
1487,8183,2022-10-13,1168.57
1488,8245,2024-09-29,1098.51
1489,6081,2023-06-01,1328.41
1490,5460,2021-11-30,989.89
1491,9183,2022-07-27,1240.61
1492,9314,2022-06-15,1037.38
1493,7327,2022-01-29,1176.85
1494,8882,2024-04-30,1287.42
1495,9949,2024-02-10,1145.34
1496,2020,2024-07-26,649.97
1497,4292,2023-03-15,1600.9
1498,7552,2023-03-01,1945.57
1499,1103,2022-10-05,1442.81
1500,7348,2024-09-17,1103.05
1501,1491,2022-08-26,1367.22
1502,2574,2023-10-25,1590.19
1503,7622,2023-01-06,822.72
1504,9283,2023-06-26,377.13
1505,2471,2023-12-21,1487.46
1506,4056,2024-06-03,87.32
1507,8814,2023-04-16,1065.11
1508,8236,2023-03-21,1784.23
1509,8559,2023-11-02,1710.83
1510,5122,2023-04-15,1662.74
1511,2456,2022-11-01,468.86
1512,632,2024-07-04,1035.71
1513,2737,2022-08-09,1176.74
1514,8235,2023-04-24,457.25
1515,7092,2022-02-02,1743.51
1516,734,2024-03-05,1364.1
1517,9932,2024-09-22,1252.04
1518,1520,2023-08-27,1086.46
1519,5456,2024-02-19,1036.27
1520,4164,2023-05-21,158.87
1521,8792,2023-11-18,310.53
1522,8521,2023-10-21,1921.19
1523,6193,2021-12-26,1921.65
1524,2676,2024-11-24,138.18
1525,1029,2024-05-03,497.25
1526,7320,2023-05-18,140.18
1527,5885,2022-04-17,109.14
1528,7308,2024-01-11,458.16
1529,8196,2022-06-15,1243.27
1530,5057,2023-02-20,1155.71
1531,3091,2022-06-27,1055.75
1532,9263,2024-05-24,614.09
1533,2278,2023-06-30,972.69
1534,4186,2021-12-15,734.02
1535,7152,2024-07-26,1192.73
1536,6809,2023-08-07,608.0
1537,872,2024-02-04,847.44
1538,7348,2022-06-29,684.3
1539,8031,2022-04-28,242.42
1540,2940,2023-03-14,1426.03
1541,9389,2022-03-17,394.64
1542,8613,2023-06-16,474.81
1543,9306,2022-01-16,1785.22
1544,4692,2022-06-14,1642.56
1545,1163,2024-03-24,1775.12
1546,9463,2023-09-27,400.52
1547,3163,2023-03-13,446.6
1548,8370,2022-06-18,1403.92
1549,8535,2024-07-07,1159.44
1550,916,2024-06-11,279.84
1551,7352,2023-09-19,1540.94
1552,3096,2022-04-15,601.87
1553,8996,2022-01-22,858.36
1554,4978,2023-06-19,829.43
1555,8349,2022-12-16,1260.78
1556,4363,2024-10-06,335.91
1557,6461,2023-11-25,1028.02
1558,8189,2023-05-11,1198.99
1559,5107,2023-02-20,886.97
1560,2517,2024-03-22,719.25
1561,1833,2024-01-23,477.51
1562,9461,2024-06-10,984.74
1563,8637,2023-05-13,968.17
1564,658,2024-05-26,1768.66
1565,2422,2024-01-28,1559.73
1566,3574,2023-09-25,1384.23
1567,8834,2022-11-13,1437.35
1568,9161,2024-03-19,739.8
1569,1713,2023-08-17,1922.98
1570,4950,2022-04-26,1184.05
1571,2215,2021-12-31,222.03
1572,1541,2022-10-28,612.97
1573,1864,2022-09-13,1060.5
